SMAPE metric scores at each station  ,3,6,9,12,24
SMAPE score for weather element Humidity at station 1 , 6.683253765106201 , 8.277411460876465 , 9.438939094543457 , 9.769889831542969 , 11.668414115905762 
SMAPE score for weather element Humidity at station 2 , 6.263774871826172 , 8.053939819335938 , 8.798484802246094 , 9.837864875793457 , 12.245984077453613 
SMAPE score for weather element Humidity at station 3 , 9.0708646774292 , 11.270604133605957 , 12.720903396606445 , 13.16521167755127 , 14.465288162231445 
SMAPE score for weather element Humidity at station 4 , 9.627459526062012 , 11.789299964904785 , 13.089225769042969 , 13.978083610534668 , 15.831263542175293 
SMAPE score for weather element Humidity at station 5 , 9.644028663635254 , 12.327207565307617 , 13.84979248046875 , 15.166787147521973 , 18.024534225463867 
SMAPE score for weather element Humidity at station 6 , 10.349678993225098 , 13.069418907165527 , 14.751239776611328 , 15.647903442382812 , 18.64687156677246 
SMAPE score for weather element Humidity at station 7 , 6.949364185333252 , 8.281532287597656 , 9.083282470703125 , 9.654796600341797 , 11.252755165100098 
SMAPE score for weather element Humidity at station 8 , 10.200362205505371 , 12.689943313598633 , 13.922464370727539 , 15.07699203491211 , 17.52725601196289 
SMAPE score for weather element Humidity at station 9 , 7.760575294494629 , 9.50213623046875 , 10.312259674072266 , 11.156595230102539 , 12.990110397338867 
SMAPE score for weather element Humidity at station 10 , 6.081570625305176 , 7.4405293464660645 , 7.96235466003418 , 8.980084419250488 , 10.088175773620605 
SMAPE score for weather element Humidity at station 11 , 9.825862884521484 , 11.6243314743042 , 12.719806671142578 , 13.433146476745605 , 14.938897132873535 
SMAPE score for weather element Humidity at station 12 , 6.645299434661865 , 8.559680938720703 , 9.564605712890625 , 10.279810905456543 , 12.31445026397705 
SMAPE score for weather element Humidity at station 13 , 12.694034576416016 , 15.605913162231445 , 17.17902946472168 , 18.330060958862305 , 21.444398880004883 
SMAPE score for weather element Humidity at station 14 , 8.124316215515137 , 9.700133323669434 , 10.58509349822998 , 11.356437683105469 , 13.430458068847656 
SMAPE score for weather element Humidity at station 15 , 7.0253400802612305 , 8.26915454864502 , 8.964883804321289 , 9.495582580566406 , 11.015999794006348 
SMAPE score for weather element Humidity at station 16 , 9.597152709960938 , 12.231003761291504 , 13.957906723022461 , 14.693132400512695 , 17.46833610534668 
SMAPE score for weather element Humidity at station 17 , 6.932096481323242 , 8.582247734069824 , 9.749958992004395 , 10.239816665649414 , 12.977057456970215 
SMAPE score for weather element Humidity at station 18 , 7.054372310638428 , 8.776540756225586 , 10.025510787963867 , 10.90524673461914 , 13.903482437133789 
SMAPE score for weather element Humidity at station 19 , 8.738605499267578 , 11.12389850616455 , 12.878362655639648 , 13.322297096252441 , 16.74871253967285 
SMAPE score for weather element Humidity at station 20 , 10.089818954467773 , 12.257055282592773 , 13.827747344970703 , 14.893630027770996 , 17.772659301757812 
SMAPE score for weather element Humidity at station 21 , 8.233503341674805 , 10.689523696899414 , 11.478582382202148 , 12.514490127563477 , 14.828447341918945 
SMAPE score for weather element Humidity at station 22 , 7.129056930541992 , 8.762301445007324 , 9.485937118530273 , 10.182764053344727 , 11.743999481201172 
SMAPE score for weather element Humidity at station 23 , 7.777855396270752 , 9.67736530303955 , 10.507901191711426 , 11.498376846313477 , 14.040496826171875 
SMAPE score for weather element Humidity at station 24 , 9.630358695983887 , 11.973200798034668 , 13.375584602355957 , 14.336420059204102 , 16.44011878967285 
SMAPE score for weather element Humidity at station 25 , 7.568648815155029 , 9.579249382019043 , 10.76636028289795 , 11.304794311523438 , 13.891448974609375 
SMAPE score for weather element Humidity at station 26 , 7.023371696472168 , 8.80102825164795 , 9.644845962524414 , 10.331563949584961 , 12.243650436401367 
SMAPE score for weather element Humidity at station 27 , 11.154040336608887 , 13.904192924499512 , 15.50232982635498 , 16.651390075683594 , 19.492210388183594 
SMAPE score for weather element Humidity at station 28 , 6.118901252746582 , 7.443315029144287 , 8.156250953674316 , 8.724278450012207 , 10.572122573852539 
SMAPE score for weather element Humidity at station 29 , 5.908594131469727 , 7.043717861175537 , 7.858713150024414 , 8.310487747192383 , 9.2220458984375 
SMAPE score for weather element Humidity at station 30 , 5.7457990646362305 , 7.03203010559082 , 7.594191551208496 , 8.050468444824219 , 9.576839447021484 
SMAPE score for weather element Humidity at station 31 , 5.8513617515563965 , 7.322903633117676 , 7.99251127243042 , 9.046060562133789 , 10.649746894836426 
SMAPE score for weather element Humidity at station 32 , 7.546679973602295 , 9.020245552062988 , 9.870821952819824 , 10.268488883972168 , 11.483661651611328 
SMAPE score for weather element Humidity at station 33 , 11.049448013305664 , 14.099305152893066 , 15.723011016845703 , 16.930753707885742 , 19.559391021728516 
SMAPE score for weather element Humidity at station 34 , 7.806074619293213 , 9.852119445800781 , 10.399476051330566 , 11.057400703430176 , 12.73798656463623 
SMAPE score for weather element Humidity at station 35 , 6.515814304351807 , 8.386641502380371 , 8.947339057922363 , 9.463932037353516 , 11.215400695800781 
SMAPE score for weather element Humidity at station 36 , 6.788313388824463 , 8.353611946105957 , 9.588850975036621 , 10.159456253051758 , 12.057415008544922 
SMAPE score for weather element Humidity at station 37 , 12.124663352966309 , 14.674412727355957 , 16.67862892150879 , 18.059673309326172 , 22.037107467651367 
SMAPE score for weather element Humidity at station 38 , 11.408943176269531 , 14.635173797607422 , 16.959787368774414 , 17.919147491455078 , 20.605466842651367 
SMAPE score for weather element Humidity at station 39 , 6.889793395996094 , 8.572005271911621 , 9.62387752532959 , 9.948795318603516 , 12.186928749084473 
SMAPE score for weather element Humidity at station 40 , 11.453519821166992 , 14.398538589477539 , 16.498201370239258 , 17.492631912231445 , 20.03728485107422 
SMAPE score for weather element Humidity at station 41 , 10.561689376831055 , 13.485546112060547 , 15.039861679077148 , 16.286489486694336 , 19.060871124267578 
SMAPE score for weather element Humidity at station 42 , 11.282468795776367 , 13.120697021484375 , 14.775741577148438 , 15.657416343688965 , 18.416080474853516 
SMAPE score for weather element Humidity at station 43 , 7.781442165374756 , 9.446150779724121 , 10.458087921142578 , 11.269556999206543 , 13.440383911132812 
SMAPE score for weather element Humidity at station 44 , 8.346343994140625 , 10.380403518676758 , 11.693509101867676 , 12.471508979797363 , 14.865031242370605 
SMAPE score for weather element Humidity at station 45 , 6.524840831756592 , 7.931789875030518 , 8.89853286743164 , 9.722208023071289 , 11.01203727722168 
Average SMAPE maually calculated, 8.39065170288086 , 10.400386810302734 , 11.575571060180664 , 12.37870979309082 , 14.581583976745605 
